color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,genres
Color,Alan Taylor,474.0,126.0,230.0,2000.0,Emilia Clarke,24000.0,89732035.0,J.K. Simmons,Terminator Genisys ,188457,38873,Matt Smith,2.0,867.0,English,USA,PG-13,155000000.0,2015.0,10000.0,6.6,2.35,82000,Action
Color,Michael Apted,228.0,113.0,150.0,59.0,Shane Rangi,531.0,104383624.0,Bruce Spence,The Chronicles of Narnia: The Voyage of the Dawn Treader ,106446,764,Laura Brent,4.0,227.0,English,USA,PG,155000000.0,2010.0,82.0,6.3,1.78,11000,Adventure
 Black and White,Michael Bay,191.0,184.0,0.0,691.0,Jaime King,3000.0,198539855.0,Jennifer Garner,Pearl Harbor ,254111,5401,Mako,0.0,1999.0,English,USA,PG-13,140000000.0,2001.0,961.0,6.1,2.35,0,Action
Color,Michael Bay,396.0,144.0,0.0,581.0,Michael O'Neill,662.0,318759914.0,Zack Ward,Transformers ,513158,2333,Kevin Dunn,0.0,1782.0,English,USA,PG-13,150000000.0,2007.0,599.0,7.1,2.35,8000,Action
Color,Oliver Stone,248.0,206.0,0.0,591.0,Angelina Jolie Pitt,12000.0,34293771.0,Anthony Hopkins,Alexander ,138863,24598,Brian Blessed,3.0,1390.0,English,Germany,R,155000000.0,2004.0,11000.0,5.5,2.35,0,Action
Color,David Yates,329.0,138.0,282.0,687.0,Daniel Radcliffe,21000.0,292000866.0,Robert Pattinson,Harry Potter and the Order of the Phoenix ,355137,33433,Fiona Shaw,3.0,1108.0,English,UK,PG-13,150000000.0,2007.0,11000.0,7.5,2.35,0,Adventure
Color,Mike Newell,295.0,157.0,179.0,10000.0,Daniel Radcliffe,21000.0,289994397.0,Robert Pattinson,Harry Potter and the Goblet of Fire ,385670,53413,Rupert Grint,1.0,1896.0,English,UK,PG-13,150000000.0,2005.0,11000.0,7.6,2.35,0,Adventure
Color,Peter Berg,318.0,102.0,532.0,979.0,Charlize Theron,10000.0,227946274.0,Will Smith,Hancock ,343648,21584,Eddie Marsan,0.0,590.0,English,USA,PG-13,150000000.0,2008.0,9000.0,6.4,2.35,0,Action
Color,Francis Lawrence,323.0,104.0,508.0,558.0,Alice Braga,10000.0,256386216.0,Will Smith,I Am Legend ,530870,13076,Willow Smith,0.0,1413.0,English,USA,PG-13,150000000.0,2007.0,1000.0,7.2,2.35,11000,Drama
Color,Tim Burton,276.0,115.0,13000.0,588.0,Christopher Lee,40000.0,206456431.0,Johnny Depp,Charlie and the Chocolate Factory ,320284,57844,David Kelly,3.0,1361.0,English,USA,PG,150000000.0,2005.0,16000.0,6.7,1.85,0,Adventure
Color,Brad Bird,318.0,111.0,663.0,954.0,John Ratzenberger,1000.0,206435493.0,Janeane Garofalo,Ratatouille ,473887,4764,Brian Dennehy,0.0,626.0,English,USA,G,150000000.0,2007.0,1000.0,8.0,2.35,10000,Animation
Color,Christopher Nolan,478.0,128.0,22000.0,11000.0,Liam Neeson,23000.0,205343774.0,Christian Bale,Batman Begins ,980946,59558,Morgan Freeman,0.0,2685.0,English,USA,PG-13,150000000.0,2005.0,14000.0,8.3,2.35,15000,Action
Color,Eric Darnell,167.0,89.0,35.0,436.0,Jada Pinkett Smith,1000.0,179982968.0,Bernie Mac,Madagascar: Escape 2 Africa ,146019,3285,Cedric the Entertainer,0.0,119.0,English,USA,PG,150000000.0,2008.0,851.0,6.7,1.85,0,Action
Color,Shawn Levy,185.0,105.0,189.0,1000.0,Rami Malek,49000.0,177243721.0,Robin Williams,Night at the Museum: Battle of the Smithsonian ,130272,54039,Steve Coogan,2.0,209.0,English,USA,PG,150000000.0,2009.0,3000.0,5.9,2.35,2000,Adventure
Color,Gavin Hood,350.0,119.0,151.0,2000.0,Ryan Reynolds,20000.0,179883016.0,Hugh Jackman,X-Men Origins: Wolverine ,361924,40054,Dominic Monaghan,0.0,641.0,English,USA,PG-13,150000000.0,2009.0,16000.0,6.7,2.35,0,Action
Color,Lana Wachowski,245.0,129.0,0.0,233.0,Collin Chou,309.0,139259759.0,Essie Davis,The Matrix Revolutions ,364948,1062,Nona Gaye,0.0,2121.0,English,Australia,R,150000000.0,2003.0,269.0,6.7,2.35,0,Action
Color,Chris Buck,406.0,102.0,69.0,490.0,Maurice LaMarche,1000.0,400736600.0,Josh Gad,Frozen ,421658,2582,Livvy Stubenrauch,0.0,904.0,English,USA,PG,150000000.0,2013.0,523.0,7.6,2.24,58000,Adventure
Color,Lana Wachowski,275.0,138.0,0.0,30.0,Daniel Bernhardt,234.0,281492479.0,Steve Bastoni,The Matrix Reloaded ,421818,534,Helmut Bakaitis,0.0,2789.0,English,USA,R,150000000.0,2003.0,198.0,7.2,2.35,0,Action
Color,Alan Taylor,486.0,112.0,230.0,12000.0,Natalie Portman,26000.0,206360018.0,Chris Hemsworth,Thor: The Dark World ,414070,59803,Anthony Hopkins,3.0,532.0,English,USA,PG-13,170000000.0,2013.0,20000.0,7.1,2.35,63000,Action
Color,George Miller,739.0,120.0,750.0,943.0,Charlize Theron,27000.0,153629485.0,Tom Hardy,Mad Max: Fury Road ,552503,40025,Zoë Kravitz,0.0,1588.0,English,Australia,R,150000000.0,2015.0,9000.0,8.1,2.35,191000,Action
Color,Ron Howard,298.0,146.0,2000.0,294.0,Ayelet Zurer,15000.0,133375846.0,Tom Hanks,Angels & Demons ,207839,16948,Armin Mueller-Stahl,2.0,435.0,English,USA,PG-13,150000000.0,2009.0,745.0,6.7,2.35,0,Mystery
Color,Kenneth Branagh,516.0,115.0,0.0,12000.0,Natalie Portman,26000.0,181015141.0,Chris Hemsworth,Thor ,536314,60059,Anthony Hopkins,1.0,738.0,English,USA,PG-13,150000000.0,2011.0,20000.0,7.0,2.35,63000,Action
Color,Byron Howard,225.0,96.0,59.0,699.0,Diedrich Bader,17000.0,114053579.0,Chloë Grace Moretz,Bolt ,146766,20007,James Lipton,0.0,178.0,English,USA,PG,150000000.0,2008.0,759.0,6.9,1.85,0,Adventure
Color,Hoyt Yeatman,145.0,88.0,12.0,182.0,Piper Mackenzie Harris,730.0,119420252.0,Kelli Garner,G-Force ,33042,2217,Niecy Nash,0.0,90.0,English,USA,PG,150000000.0,2009.0,607.0,5.1,2.35,0,Action
Color,Jonathan Liebesman,310.0,99.0,473.0,502.0,Edgar Ramírez,14000.0,83640426.0,Liam Neeson,Wrath of the Titans ,152826,16184,Lily James,0.0,253.0,English,USA,PG-13,150000000.0,2012.0,897.0,5.8,1.85,19000,Action
Color,Tim Burton,526.0,113.0,13000.0,16000.0,Chloë Grace Moretz,40000.0,79711678.0,Johnny Depp,Dark Shadows ,199039,80849,Christopher Lee,7.0,479.0,English,USA,PG-13,100000000.0,2012.0,17000.0,6.2,1.85,82000,Comedy
Color,Christopher McQuarrie,465.0,131.0,188.0,641.0,Jeremy Renner,10000.0,195000874.0,Tom Cruise,Mission: Impossible - Rogue Nation ,232187,21840,Sean Harris,0.0,440.0,English,China,PG-13,150000000.0,2015.0,10000.0,7.4,2.35,47000,Action
Color,Joe Johnston,357.0,119.0,394.0,162.0,Simon Merrells,12000.0,61937495.0,Anthony Hopkins,The Wolfman ,89442,13071,Art Malik,0.0,432.0,English,USA,R,150000000.0,2010.0,490.0,5.8,1.85,0,Drama
Color,David Yates,248.0,110.0,282.0,103.0,Alexander Skarsgård,11000.0,124051759.0,Christoph Waltz,The Legend of Tarzan ,42372,21175,Casper Crump,2.0,239.0,English,USA,PG-13,180000000.0,2016.0,10000.0,6.6,2.35,29000,Action
Color,Steve Hickner,194.0,91.0,58.0,826.0,Oprah Winfrey,2000.0,126597121.0,Matthew Broderick,Bee Movie ,105902,6576,Rip Torn,0.0,206.0,English,USA,PG,150000000.0,2007.0,852.0,6.2,1.85,0,Adventure
Color,Jennifer Yuh Nelson,284.0,90.0,90.0,15.0,Gary Oldman,11000.0,165230261.0,Angelina Jolie Pitt,Kung Fu Panda 2 ,182718,21015,Mike Bell,0.0,209.0,English,USA,PG,150000000.0,2011.0,10000.0,7.3,2.35,20000,Action
Color,M. Night Shyamalan,280.0,103.0,0.0,346.0,Noah Ringer,1000.0,131564731.0,Seychelle Gabriel,The Last Airbender ,118951,2857,Aasif Mandvi,0.0,1382.0,English,USA,PG,150000000.0,2010.0,756.0,4.2,2.35,18000,Action
Color,J.J. Abrams,310.0,124.0,14000.0,979.0,Tom Cruise,22000.0,133382309.0,Philip Seymour Hoffman,Mission: Impossible III ,256695,34817,Eddie Marsan,0.0,871.0,English,USA,PG-13,150000000.0,2006.0,10000.0,6.9,2.35,0,Action
Color,Roland Emmerich,339.0,131.0,776.0,256.0,Jake Weber,17000.0,73103784.0,Channing Tatum,White House Down ,164238,18204,Matt Craven,2.0,434.0,English,USA,PG-13,150000000.0,2013.0,551.0,6.4,2.35,33000,Action
Color,Simon Wells,132.0,88.0,25.0,433.0,Dan Fogler,921.0,21379315.0,Elisabeth Harnois,Mars Needs Moms ,17590,2652,Tom Everett Scott,0.0,112.0,English,USA,PG,150000000.0,2011.0,562.0,5.4,2.35,0,Action
Color,David Bowers,135.0,85.0,42.0,586.0,Kate Winslet,20000.0,64459316.0,Hugh Jackman,Flushed Away ,85086,35161,David Suchet,0.0,122.0,English,UK,PG,149000000.0,2006.0,14000.0,6.7,1.85,0,Adventure
Color,Joe Wright,256.0,111.0,456.0,394.0,Cara Delevingne,20000.0,34964818.0,Hugh Jackman,Pan ,39956,21393,Nonso Anozie,4.0,186.0,English,USA,PG,150000000.0,2015.0,548.0,5.8,2.35,24000,Adventure
Color,Rob Minkoff,196.0,92.0,50.0,517.0,Zach Callison,3000.0,111505642.0,Ty Burrell,Mr. Peabody & Sherman ,47900,5810,Karan Brar,2.0,130.0,English,USA,PG,145000000.0,2014.0,1000.0,6.9,1.85,11000,Adventure
Color,Wolfgang Petersen,220.0,196.0,249.0,844.0,Orlando Bloom,11000.0,133228348.0,Brad Pitt,Troy ,381672,17944,Julian Glover,2.0,1694.0,English,USA,R,175000000.0,2004.0,5000.0,7.2,2.35,0,Adventure
Color,Eric Darnell,211.0,93.0,35.0,436.0,Martin Short,851.0,216366733.0,Jada Pinkett Smith,Madagascar 3: Europe's Most Wanted ,119213,2444,Cedric the Entertainer,0.0,154.0,English,USA,PG,145000000.0,2012.0,770.0,6.9,1.85,17000,Adventure
 Black and White,Lee Tamahori,264.0,133.0,93.0,746.0,Colin Salmon,769.0,160201106.0,Toby Stephens,Die Another Day ,169914,2538,Rick Yune,0.0,1185.0,English,UK,PG-13,142000000.0,2002.0,766.0,6.1,2.35,0,Action
Color,Paul Feig,464.0,116.0,176.0,322.0,Kate McKinnon,783.0,118099659.0,Ed Begley Jr.,Ghostbusters ,69757,2097,Zach Woods,4.0,1211.0,English,USA,PG-13,144000000.0,2016.0,370.0,5.5,2.35,62000,Action
Color,Michael Bay,167.0,153.0,0.0,537.0,Steve Buscemi,13000.0,201573391.0,Bruce Willis,Armageddon ,322395,26029,Will Patton,0.0,1171.0,English,USA,PG-13,140000000.0,1998.0,12000.0,6.6,2.35,11000,Action
Color,Barry Sonnenfeld,208.0,88.0,188.0,826.0,Rosario Dawson,10000.0,190418803.0,Will Smith,Men in Black II ,270207,14823,Rip Torn,2.0,606.0,English,USA,PG-13,140000000.0,2002.0,3000.0,6.1,1.85,2000,Action
Color,Robert Zemeckis,287.0,115.0,0.0,964.0,Anthony Hopkins,18000.0,82161969.0,Robin Wright,Beowulf ,142440,31523,Sebastian Roché,1.0,505.0,English,USA,PG-13,150000000.0,2007.0,12000.0,6.3,2.35,3000,Action
Color,Alessandro Carloni,210.0,95.0,5.0,967.0,Angelina Jolie Pitt,24000.0,143523463.0,J.K. Simmons,Kung Fu Panda 3 ,64322,36095,Wayne Knight,0.0,145.0,English,USA,PG,145000000.0,2016.0,11000.0,7.2,2.35,24000,Action
Color,Brad Bird,432.0,133.0,663.0,690.0,Jeremy Renner,10000.0,209364921.0,Tom Cruise,Mission: Impossible - Ghost Protocol ,365104,21768,Michael Nyqvist,3.0,512.0,English,USA,PG-13,145000000.0,2011.0,10000.0,7.4,2.35,35000,Action
Color,Peter Ramsey,256.0,97.0,52.0,161.0,Kamil McFadden,20000.0,103400692.0,Hugh Jackman,Rise of the Guardians ,123553,20645,Khamani Griffin,0.0,174.0,English,USA,PG,145000000.0,2012.0,315.0,7.3,1.85,25000,Adventure
Color,Dean Parisot,135.0,90.0,23.0,233.0,Richard Burgi,957.0,110332737.0,John Michael Higgins,Fun with Dick and Jane ,110788,1997,David Herman,1.0,258.0,English,USA,PG-13,100000000.0,2005.0,550.0,6.1,2.35,2000,Comedy
Color,Edward Zwick,190.0,154.0,380.0,445.0,Tony Goldwyn,10000.0,111110575.0,Tom Cruise,The Last Samurai ,317166,11945,Chad Lindberg,1.0,928.0,English,USA,R,140000000.0,2003.0,956.0,7.7,2.35,0,Action
Color,Ridley Scott,314.0,150.0,0.0,748.0,María Valverde,23000.0,65007045.0,Christian Bale,Exodus: Gods and Kings ,128682,26490,Ben Mendelsohn,0.0,657.0,English,UK,PG-13,140000000.0,2014.0,893.0,6.1,2.35,51000,Action
Color,J.J. Abrams,518.0,127.0,14000.0,981.0,Leonard Nimoy,26000.0,257704099.0,Chris Hemsworth,Star Trek ,504419,39284,Bruce Greenwood,0.0,1559.0,English,USA,PG-13,150000000.0,2009.0,12000.0,8.0,2.35,19000,Action
Color,Sam Raimi,291.0,121.0,0.0,4000.0,James Franco,24000.0,403706375.0,J.K. Simmons,Spider-Man ,544665,40484,Kirsten Dunst,0.0,2012.0,English,USA,PG-13,139000000.0,2002.0,11000.0,7.3,1.85,5000,Action
Color,Dean DeBlois,292.0,102.0,255.0,953.0,Djimon Hounsou,18000.0,176997107.0,Gerard Butler,How to Train Your Dragon 2 ,221128,23378,America Ferrera,5.0,343.0,English,USA,PG,145000000.0,2014.0,3000.0,7.9,2.35,46000,Action
Color,Alex Proyas,184.0,126.0,295.0,284.0,Elodie Yung,18000.0,31141074.0,Gerard Butler,Gods of Egypt ,51892,19769,Bryan Brown,4.0,273.0,English,USA,PG-13,140000000.0,2016.0,934.0,5.5,2.35,24000,Action
Color,Rob Cohen,145.0,121.0,357.0,653.0,Joe Morton,820.0,31704416.0,Sam Shepard,Stealth ,45455,2705,Richard Roxburgh,0.0,388.0,English,USA,PG-13,135000000.0,2005.0,780.0,5.0,2.35,0,Action
Color,Zack Snyder,451.0,215.0,0.0,413.0,Billy Crudup,986.0,107503316.0,Matt Frewer,Watchmen ,392474,2530,Stephen McHattie,1.0,1229.0,English,USA,R,130000000.0,2009.0,745.0,7.7,2.35,18000,Action
Color,Richard Donner,141.0,127.0,503.0,91.0,Rene Russo,5000.0,129734803.0,Jet Li,Lethal Weapon 4 ,127497,6171,Darlene Love,2.0,287.0,English,USA,R,140000000.0,1998.0,808.0,6.6,2.35,0,Action
Color,Ang Lee,267.0,138.0,0.0,258.0,Regi Davis,820.0,132122995.0,Kevin Rankin,Hulk ,212106,1814,Celia Weston,0.0,1445.0,English,USA,PG-13,137000000.0,2003.0,300.0,5.7,1.85,0,Action
Color,Jon M. Chu,351.0,122.0,209.0,934.0,Dwayne Johnson,17000.0,122512052.0,Channing Tatum,G.I. Joe: Retaliation ,146352,31958,Elodie Yung,6.0,288.0,English,USA,PG-13,130000000.0,2013.0,12000.0,5.8,2.35,42000,Action
Color,Breck Eisner,163.0,124.0,42.0,848.0,Rainn Wilson,11000.0,68642452.0,Matthew McConaughey,Sahara ,77673,13073,Delroy Lindo,3.0,463.0,English,UK,PG-13,130000000.0,2005.0,973.0,6.0,2.35,0,Action
Color,Hironobu Sakaguchi,166.0,106.0,6.0,422.0,Ming-Na Wen,12000.0,32131830.0,Steve Buscemi,Final Fantasy: The Spirits Within ,72259,15015,Jean Simmons,1.0,788.0,English,USA,PG-13,137000000.0,2001.0,2000.0,6.4,1.85,0,Action
Color,Joe Johnston,510.0,124.0,394.0,2000.0,Dominic Cooper,11000.0,176636816.0,Chris Evans,Captain America: The First Avenger ,508818,19761,Hayley Atwell,0.0,679.0,English,USA,PG-13,140000000.0,2011.0,3000.0,6.9,2.35,46000,Action
Color,Michael Apted,197.0,128.0,150.0,244.0,Maria Grazia Cucinotta,766.0,126930660.0,Colin Salmon,The World Is Not Enough ,157519,2037,Desmond Llewelyn,2.0,683.0,English,UK,PG-13,135000000.0,1999.0,536.0,6.4,2.35,2000,Action
Color,Peter Weir,244.0,138.0,608.0,168.0,Lee Ingleby,613.0,93926386.0,James D'Arcy,Master and Commander: The Far Side of the World ,168207,1205,David Threlfall,1.0,684.0,English,USA,PG-13,150000000.0,2003.0,172.0,7.4,2.35,0,Action
Color,Bill Condon,322.0,115.0,386.0,12000.0,Kristen Stewart,21000.0,292298923.0,Robert Pattinson,The Twilight Saga: Breaking Dawn - Part 2 ,185394,59177,Taylor Lautner,3.0,329.0,English,USA,PG-13,120000000.0,2012.0,17000.0,5.5,2.35,65000,Adventure
Color,George Miller,156.0,100.0,750.0,988.0,Brad Pitt,49000.0,63992328.0,Robin Williams,Happy Feet 2 ,32399,62644,Common,0.0,79.0,English,Australia,PG,135000000.0,2011.0,11000.0,5.9,2.35,0,Animation
Color,Louis Leterrier,354.0,135.0,255.0,882.0,Peter Mensah,3000.0,134518390.0,Ty Burrell,The Incredible Hulk ,326286,5811,William Hurt,0.0,643.0,English,USA,PG-13,150000000.0,2008.0,1000.0,6.8,2.35,0,Action
Color,Steven Spielberg,252.0,117.0,14000.0,358.0,Penelope Wilton,535.0,52792307.0,Mark Rylance,The BFG ,12572,1950,Rafe Spall,0.0,106.0,English,UK,PG,140000000.0,2016.0,400.0,6.8,2.35,27000,Adventure
Color,Alejandro G. Iñárritu,556.0,156.0,0.0,733.0,Tom Hardy,29000.0,183635922.0,Leonardo DiCaprio,The Revenant ,406020,57108,Lukas Haas,0.0,1188.0,English,USA,R,135000000.0,2015.0,27000.0,8.1,2.35,190000,Adventure
Color,David Soren,166.0,96.0,13.0,463.0,Snoop Dogg,16000.0,83024900.0,Ryan Reynolds,Turbo ,62424,17416,Ben Schwartz,0.0,90.0,English,USA,PG,135000000.0,2013.0,881.0,6.5,2.35,13000,Adventure
Color,Gore Verbinski,362.0,107.0,563.0,939.0,Ray Winstone,40000.0,123207194.0,Johnny Depp,Rango ,183208,43291,Stephen Root,0.0,337.0,English,USA,PG,135000000.0,2011.0,1000.0,7.2,2.35,26000,Adventure
Color,Eric Darnell,153.0,92.0,35.0,179.0,Annet Mahendru,19000.0,83348920.0,Benedict Cumberbatch,Penguins of Madagascar ,60230,19963,Andy Richter,0.0,118.0,English,USA,PG,132000000.0,2014.0,411.0,6.7,1.85,11000,Adventure
Color,Paul Greengrass,329.0,115.0,521.0,883.0,Edgar Ramírez,13000.0,227137090.0,Matt Damon,The Bourne Ultimatum ,491077,17369,Albert Finney,0.0,820.0,English,USA,PG-13,110000000.0,2007.0,897.0,8.1,2.35,0,Action
Color,Mark Osborne,266.0,92.0,54.0,562.0,Wayne Knight,11000.0,215395021.0,Angelina Jolie Pitt,Kung Fu Panda ,307029,12754,Dan Fogler,0.0,360.0,English,USA,PG,130000000.0,2008.0,967.0,7.6,2.35,6000,Action
Color,Peyton Reed,517.0,117.0,235.0,680.0,Hayley Atwell,2000.0,180191634.0,Judy Greer,Ant-Man ,313866,5730,T.I.,6.0,549.0,English,USA,PG-13,130000000.0,2015.0,2000.0,7.4,1.85,61000,Action
Color,Francis Lawrence,502.0,146.0,508.0,523.0,Josh Hutcherson,34000.0,424645577.0,Jennifer Lawrence,The Hunger Games: Catching Fire ,498397,49355,Sandra Ellis Lafferty,1.0,706.0,English,USA,PG-13,130000000.0,2013.0,14000.0,7.6,2.35,82000,Adventure
Color,Bill Condon,322.0,115.0,386.0,12000.0,Kristen Stewart,21000.0,292298923.0,Robert Pattinson,The Twilight Saga: Breaking Dawn - Part 2 ,185394,59177,Taylor Lautner,3.0,329.0,English,USA,PG-13,120000000.0,2012.0,17000.0,5.5,2.35,65000,Adventure
Color,Tim Johnson,165.0,94.0,12.0,183.0,Matt Jones,17000.0,177343675.0,Jim Parsons,Home ,70121,17883,April Winchell,0.0,214.0,English,USA,PG,135000000.0,2015.0,523.0,6.7,1.85,26000,Adventure
Color,Steven Spielberg,401.0,116.0,14000.0,807.0,Lisa Ann Walter,10000.0,234277056.0,Tom Cruise,War of the Worlds ,334345,12758,Rick Gonzalez,0.0,2741.0,English,USA,PG-13,132000000.0,2005.0,1000.0,6.5,1.85,0,Adventure
Color,Michael Bay,94.0,147.0,0.0,877.0,Henry Rollins,10000.0,138396624.0,Will Smith,Bad Boys II ,178126,12954,Jordi Mollà,1.0,511.0,English,USA,R,130000000.0,2003.0,898.0,6.6,2.35,0,Action
Color,Chris Miller,246.0,90.0,50.0,397.0,Constance Marie,4000.0,149234747.0,Salma Hayek,Puss in Boots ,114287,5046,Amy Sedaris,0.0,137.0,English,USA,PG,130000000.0,2011.0,442.0,6.7,2.35,16000,Action
Color,Phillip Noyce,330.0,101.0,176.0,282.0,Andre Braugher,11000.0,118311368.0,Angelina Jolie Pitt,Salt ,245621,12406,August Diehl,1.0,514.0,English,USA,PG-13,110000000.0,2010.0,702.0,6.4,2.35,23000,Action
Color,Darren Aronofsky,434.0,138.0,0.0,8000.0,Emma Watson,12000.0,101160529.0,Anthony Hopkins,Noah ,200022,32355,Logan Lerman,2.0,1240.0,English,USA,PG-13,125000000.0,2014.0,9000.0,5.8,1.85,71000,Action
Color,Steven Spielberg,440.0,107.0,14000.0,845.0,Mackenzie Crook,2000.0,77564037.0,Toby Jones,The Adventures of Tintin ,177383,4631,Tony Curran,1.0,447.0,English,USA,PG,135000000.0,2011.0,871.0,7.4,2.35,44000,Action
Color,Alfonso Cuarón,274.0,142.0,0.0,10000.0,Gary Oldman,11000.0,249358727.0,Daniel Radcliffe,Harry Potter and the Prisoner of Azkaban ,382255,33284,Rupert Grint,3.0,1504.0,English,UK,PG,130000000.0,2004.0,10000.0,7.8,2.35,11000,Adventure
Color,Baz Luhrmann,245.0,165.0,1000.0,165.0,Bryan Brown,309.0,49551662.0,Essie Davis,Australia ,102338,921,Eddie Baroo,0.0,450.0,English,Australia,PG-13,130000000.0,2008.0,284.0,6.6,2.35,0,Adventure
Color,M. Night Shyamalan,349.0,100.0,0.0,894.0,Zoë Kravitz,10000.0,60522097.0,Will Smith,After Earth ,158720,14168,Glenn Morshower,0.0,744.0,English,USA,PG-13,130000000.0,2013.0,943.0,4.9,2.35,37000,Action
Color,Eric Leighton,145.0,82.0,0.0,388.0,D.B. Sweeney,1000.0,137748063.0,Alfre Woodard,Dinosaur ,38438,2945,Della Reese,1.0,241.0,English,USA,PG,127500000.0,2000.0,558.0,6.5,1.85,0,Adventure
Color,Shawn Levy,154.0,98.0,189.0,1000.0,Rami Malek,49000.0,113733726.0,Robin Williams,Night at the Museum: Secret of the Tomb ,67223,53587,Steve Coogan,7.0,126.0,English,USA,PG,127000000.0,2014.0,3000.0,6.2,1.85,11000,Adventure
Color,Tom McGrath,233.0,95.0,96.0,8000.0,Brad Pitt,24000.0,148337537.0,J.K. Simmons,Megamind ,172754,46120,Will Ferrell,3.0,187.0,English,USA,PG,130000000.0,2010.0,11000.0,7.3,2.35,13000,Action
Color,Chris Columbus,258.0,159.0,0.0,645.0,Fiona Shaw,11000.0,317557891.0,Daniel Radcliffe,Harry Potter and the Sorcerer's Stone ,444683,13191,Verne Troyer,4.0,1571.0,English,UK,PG,125000000.0,2001.0,687.0,7.5,2.35,16000,Adventure
Color,Robert Schwentke,208.0,96.0,124.0,1000.0,Jeff Bridges,16000.0,33592415.0,Ryan Reynolds,R.I.P.D. ,91640,31549,Stephanie Szostak,2.0,210.0,English,USA,PG-13,130000000.0,2013.0,12000.0,5.6,2.35,20000,Action
Color,Gore Verbinski,271.0,143.0,563.0,1000.0,Orlando Bloom,40000.0,305388685.0,Johnny Depp,Pirates of the Caribbean: The Curse of the Black Pearl ,809474,48184,Jack Davenport,3.0,2113.0,English,USA,PG-13,140000000.0,2003.0,5000.0,8.1,2.35,10000,Action
Color,Francis Lawrence,403.0,123.0,508.0,14000.0,Philip Seymour Hoffman,34000.0,337103873.0,Jennifer Lawrence,The Hunger Games: Mockingjay - Part 1 ,305008,81385,Josh Hutcherson,1.0,591.0,English,USA,PG-13,125000000.0,2014.0,22000.0,6.7,2.35,52000,Adventure
Color,Ron Howard,294.0,174.0,2000.0,362.0,Seth Gabel,15000.0,217536138.0,Tom Hanks,The Da Vinci Code ,314253,16008,Jürgen Prochnow,2.0,1966.0,English,USA,PG-13,125000000.0,2006.0,574.0,6.6,2.35,0,Mystery
Color,Carlos Saldanha,159.0,101.0,107.0,56.0,Rachel Crow,688.0,131536019.0,Miguel Ferrer,Rio 2 ,58498,1031,Jeffrey Garcia,0.0,99.0,English,USA,G,103000000.0,2014.0,237.0,6.4,2.35,0,Adventure
Color,Bryan Singer,289.0,134.0,0.0,346.0,Bruce Davison,20000.0,214948780.0,Hugh Jackman,X-Men 2 ,405973,20952,Aaron Stanford,4.0,1055.0,English,Canada,PG-13,110000000.0,2003.0,505.0,7.5,2.35,0,Action
Color,Justin Lin,342.0,132.0,681.0,12000.0,Vin Diesel,23000.0,209805005.0,Paul Walker,Fast Five ,284792,55345,Dwayne Johnson,3.0,366.0,English,USA,PG-13,125000000.0,2011.0,14000.0,7.3,2.35,54000,Action
Color,Guy Ritchie,382.0,129.0,0.0,154.0,Eddie Marsan,21000.0,186830669.0,Robert Downey Jr.,Sherlock Holmes: A Game of Shadows ,338635,22403,Paul Anderson,2.0,412.0,English,USA,PG-13,125000000.0,2011.0,979.0,7.5,2.35,39000,Action
Color,Louis Leterrier,344.0,106.0,255.0,850.0,Jason Flemyng,14000.0,163192114.0,Liam Neeson,Clash of the Titans ,229679,18003,Alexa Davalos,0.0,637.0,English,USA,PG-13,125000000.0,2010.0,1000.0,5.8,2.35,15000,Action
Color,Paul Verhoeven,196.0,113.0,719.0,217.0,Rachel Ticotin,605.0,119412921.0,Ronny Cox,Total Recall ,240241,1441,Marshall Bell,0.0,391.0,English,USA,R,65000000.0,1990.0,308.0,7.5,1.85,0,Action
Color,John McTiernan,85.0,102.0,323.0,241.0,Vladimir Kulich,845.0,32694788.0,Tony Curran,The 13th Warrior ,101411,1815,Clive Russell,1.0,546.0,English,USA,R,85000000.0,1999.0,372.0,6.6,2.35,0,Action
Color,Tony Gilroy,436.0,135.0,209.0,602.0,Scott Glenn,10000.0,113165635.0,Jeremy Renner,The Bourne Legacy ,229823,12175,Stacy Keach,0.0,504.0,English,USA,PG-13,125000000.0,2012.0,826.0,6.7,2.35,31000,Action
